season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday,log-casual,log-registered,log-count
1,0,1,2,17.22,21.21,77,12.998,26,246,18,2011,2,8,4,3.295836866,5.509388337,5.609471795
1,0,1,2,17.22,21.21,77,12.998,15,154,18,2011,2,9,4,2.772588722,5.043425117,5.135798437
1,0,1,2,18.04,21.97,72,15.0013,17,78,18,2011,2,10,4,2.890371758,4.369447852,4.564348191
1,0,1,1,18.04,21.97,72,11.0014,31,82,18,2011,2,11,4,3.465735903,4.418840608,4.736198448
1,0,1,1,20.5,24.24,59,12.998,59,126,18,2011,2,12,4,4.094344562,4.844187086,5.225746674
1,0,1,1,24.6,31.06,43,12.998,45,131,18,2011,2,13,4,3.828641396,4.882801923,5.176149733
1,0,1,1,27.06,31.06,36,19.9995,73,118,18,2011,2,14,4,4.304065093,4.779123493,5.257495372
1,0,1,1,27.06,31.06,36,22.0028,55,117,18,2011,2,15,4,4.025351691,4.770684624,5.153291594
1,0,1,1,27.06,31.06,36,19.0012,68,164,18,2011,2,16,4,4.234106505,5.105945474,5.451038454
1,0,1,1,27.06,31.06,34,23.9994,52,275,18,2011,2,17,4,3.970291914,5.620400866,5.793013608
1,0,1,1,26.24,31.06,33,22.0028,29,195,18,2011,2,18,4,3.401197382,5.278114659,5.416100402
1,0,1,1,25.42,31.06,29,39.0007,16,146,18,2011,2,19,4,2.833213344,4.990432587,5.093750201
1,0,1,1,24.6,31.06,31,12.998,19,105,18,2011,2,20,4,2.995732274,4.663439094,4.828313737
1,0,1,1,23.78,27.275,21,32.9975,11,61,18,2011,2,21,4,2.48490665,4.127134385,4.290459441
1,0,1,1,22.14,25.76,10,16.9979,19,88,18,2011,2,22,4,2.995732274,4.48863637,4.682131227
1,0,1,1,21.32,25,8,19.0012,16,61,18,2011,2,23,4,2.833213344,4.127134385,4.356708827
1,0,0,1,19.68,23.485,12,32.9975,6,23,19,2011,2,0,5,1.945910149,3.17805383,3.401197382
1,0,0,1,18.86,22.725,14,27.9993,10,21,19,2011,2,1,5,2.397895273,3.091042453,3.465735903
1,0,0,1,18.04,21.97,13,26.0027,3,14,19,2011,2,2,5,1.386294361,2.708050201,2.890371758
1,0,0,1,17.22,21.21,14,19.9995,0,7,19,2011,2,3,5,0,2.079441542,2.079441542
1,0,0,1,16.4,20.455,15,22.0028,0,3,19,2011,2,4,5,0,1.386294361,1.386294361
1,0,0,1,16.4,20.455,15,22.0028,0,3,19,2011,2,5,5,0,1.386294361,1.386294361
1,0,0,1,16.4,20.455,17,27.9993,3,3,19,2011,2,6,5,1.386294361,1.386294361,1.945910149
1,0,0,1,15.58,19.695,17,35.0008,6,16,19,2011,2,7,5,1.945910149,2.833213344,3.135494216
1,0,0,1,15.58,19.695,17,39.0007,9,36,19,2011,2,8,5,2.302585093,3.610917913,3.828641396
1,0,0,1,16.4,20.455,16,43.9989,18,37,19,2011,2,9,5,2.944438979,3.63758616,4.025351691
1,0,0,1,17.22,21.21,16,39.0007,34,72,19,2011,2,10,5,3.555348061,4.290459441,4.672828834
1,0,0,1,18.04,21.97,16,39.0007,47,76,19,2011,2,11,5,3.871201011,4.343805422,4.820281566
1,0,0,1,18.04,21.97,18,32.9975,38,81,19,2011,2,12,5,3.663561646,4.406719247,4.787491743
1,0,0,1,18.04,21.97,16,40.9973,52,103,19,2011,2,13,5,3.970291914,4.644390899,5.049856007
1,0,0,1,18.86,22.725,15,43.9989,102,94,19,2011,2,14,5,4.634728988,4.553876892,5.283203729
1,0,0,1,18.04,21.97,16,50.0021,84,87,19,2011,2,15,5,4.442651256,4.477336814,5.147494477
1,0,0,1,18.04,21.97,16,43.0006,39,81,19,2011,2,16,5,3.688879454,4.406719247,4.795790546
1,0,0,1,17.22,21.21,19,40.9973,36,91,19,2011,2,17,5,3.610917913,4.521788577,4.852030264
1,0,0,1,14.76,15.91,25,30.0026,21,67,19,2011,2,18,5,3.091042453,4.219507705,4.48863637
1,0,0,1,13.94,15.15,29,23.9994,5,54,19,2011,2,19,5,1.791759469,4.007333185,4.094344562
1,0,0,1,13.12,14.395,28,35.0008,9,38,19,2011,2,20,5,2.302585093,3.663561646,3.871201011
1,0,0,1,13.12,13.635,26,36.9974,4,29,19,2011,2,21,5,1.609437912,3.401197382,3.526360525
1,0,0,1,12.3,12.88,28,32.9975,2,42,19,2011,2,22,5,1.098612289,3.761200116,3.80666249
1,0,0,1,11.48,12.12,33,30.0026,4,25,19,2011,2,23,5,1.609437912,3.258096538,3.401197382
1,0,1,1,12.3,13.635,70,31.0009,0,7,1,2011,3,0,1,0,2.079441542,2.079441542
1,0,1,1,10.66,11.365,70,23.9994,0,3,1,2011,3,1,1,0,1.386294361,1.386294361
1,0,1,1,9.84,10.605,65,26.0027,0,4,1,2011,3,2,1,0,1.609437912,1.609437912
1,0,1,1,9.02,10.605,69,19.0012,0,2,1,2011,3,3,1,0,1.098612289,1.098612289
1,0,1,1,9.02,10.605,69,16.9979,0,1,1,2011,3,4,1,0,0.693147181,0.693147181
1,0,1,1,8.2,9.09,64,19.0012,1,1,1,2011,3,5,1,0.693147181,0.693147181,1.098612289
1,0,1,1,8.2,9.09,59,19.9995,0,46,1,2011,3,6,1,0,3.850147602,3.850147602
1,0,1,1,8.2,9.09,59,22.0028,2,105,1,2011,3,7,1,1.098612289,4.663439094,4.682131227
1,0,1,1,8.2,9.09,59,26.0027,10,204,1,2011,3,8,1,2.397895273,5.323009979,5.370638028
1,0,1,1,9.02,9.85,55,27.9993,8,116,1,2011,3,9,1,2.197224577,4.762173935,4.828313737
1,0,1,1,9.84,10.605,52,19.0012,13,55,1,2011,3,10,1,2.63905733,4.025351691,4.234106505
1,0,1,1,11.48,13.635,45,16.9979,8,48,1,2011,3,11,1,2.197224577,3.891820298,4.043051268
1,0,1,1,12.3,15.15,39,8.9981,6,80,1,2011,3,12,1,1.945910149,4.394449155,4.465908119
1,0,1,1,13.12,17.425,39,0,13,65,1,2011,3,13,1,2.63905733,4.189654742,4.369447852
1,0,1,1,13.12,16.665,36,8.9981,18,61,1,2011,3,14,1,2.944438979,4.127134385,4.382026635
1,0,1,1,13.94,18.18,34,0,7,57,1,2011,3,15,1,2.079441542,4.060443011,4.17438727
1,0,1,1,13.94,17.425,34,6.0032,10,92,1,2011,3,16,1,2.397895273,4.532599493,4.634728988
1,0,1,1,13.94,17.425,34,6.0032,12,230,1,2011,3,17,1,2.564949357,5.442417711,5.493061443
1,0,1,1,13.12,15.91,39,12.998,10,214,1,2011,3,18,1,2.397895273,5.370638028,5.416100402
1,0,1,1,12.3,15.15,49,8.9981,4,115,1,2011,3,19,1,1.609437912,4.753590191,4.787491743
1,0,1,1,12.3,15.91,61,6.0032,2,86,1,2011,3,20,1,1.098612289,4.465908119,4.48863637
1,0,1,1,10.66,15.15,56,0,8,55,1,2011,3,21,1,2.197224577,4.025351691,4.158883083
1,0,1,1,9.84,13.635,62,7.0015,3,44,1,2011,3,22,1,1.386294361,3.80666249,3.871201011
1,0,1,1,9.84,11.365,65,15.0013,2,23,1,2011,3,23,1,1.098612289,3.17805383,3.258096538
1,0,1,1,9.02,11.365,69,11.0014,3,5,2,2011,3,0,2,1.386294361,1.791759469,2.197224577
1,0,1,1,9.02,11.365,69,12.998,0,4,2,2011,3,1,2,0,1.609437912,1.609437912
1,0,1,1,9.02,11.365,69,12.998,0,2,2,2011,3,2,2,0,1.098612289,1.098612289
1,0,1,1,9.02,10.605,69,19.0012,3,1,2,2011,3,3,2,1.386294361,0.693147181,1.609437912
1,0,1,1,8.2,10.605,75,8.9981,1,0,2,2011,3,4,2,0.693147181,0,0.693147181
1,0,1,1,9.02,10.605,69,15.0013,0,5,2,2011,3,5,2,0,1.791759469,1.791759469
1,0,1,1,9.02,10.605,55,16.9979,1,39,2,2011,3,6,2,0.693147181,3.688879454,3.713572067
1,0,1,1,9.02,10.605,64,16.9979,2,108,2,2011,3,7,2,1.098612289,4.691347882,4.709530201
1,0,1,1,9.84,10.605,65,19.0012,13,243,2,2011,3,8,2,2.63905733,5.497168225,5.549076085
1,0,1,1,11.48,12.88,56,19.9995,7,141,2,2011,3,9,2,2.079441542,4.955827058,5.003946306
1,0,1,1,13.12,15.15,49,19.0012,11,65,2,2011,3,10,2,2.48490665,4.189654742,4.343805422
1,0,1,1,13.94,15.15,53,22.0028,8,65,2,2011,3,11,2,2.197224577,4.189654742,4.304065093
1,0,1,1,16.4,20.455,43,12.998,20,62,2,2011,3,12,2,3.044522438,4.143134726,4.418840608
1,0,1,1,20.5,24.24,25,0,35,90,2,2011,3,13,2,3.583518938,4.510859507,4.836281907
1,0,1,1,21.32,25,23,19.9995,21,75,2,2011,3,14,2,3.091042453,4.33073334,4.574710979
1,0,1,1,22.14,25.76,19,27.9993,19,91,2,2011,3,15,2,2.995732274,4.521788577,4.709530201
1,0,1,1,22.14,25.76,19,22.0028,27,112,2,2011,3,16,2,3.33220451,4.727387819,4.941642423
1,0,1,1,20.5,24.24,23,19.0012,30,238,2,2011,3,17,2,3.433987204,5.476463552,5.59471138
1,0,1,1,18.86,22.725,23,32.9975,8,193,2,2011,3,18,2,2.197224577,5.267858159,5.308267697
1,0,1,1,16.4,20.455,28,35.0008,6,144,2,2011,3,19,2,1.945910149,4.976733742,5.017279837
1,0,1,1,14.76,16.665,29,27.9993,9,86,2,2011,3,20,2,2.302585093,4.465908119,4.564348191
1,0,1,1,13.94,14.395,29,31.0009,3,68,2,2011,3,21,2,1.386294361,4.234106505,4.276666119
1,0,1,1,12.3,12.88,26,36.9974,4,44,2,2011,3,22,2,1.609437912,3.80666249,3.891820298
1,0,1,1,10.66,10.605,30,35.0008,0,22,2,2011,3,23,2,0,3.135494216,3.135494216
1,0,1,1,9.84,9.85,30,31.0009,3,10,3,2011,3,0,3,1.386294361,2.397895273,2.63905733
1,0,1,1,9.84,9.85,30,31.0009,0,1,3,2011,3,1,3,0,0.693147181,0.693147181
1,0,1,1,8.2,8.335,27,31.0009,1,2,3,2011,3,2,3,0.693147181,1.098612289,1.386294361
1,0,1,1,8.2,8.335,27,31.0009,0,1,3,2011,3,3,3,0,0.693147181,0.693147181
1,0,1,1,6.56,6.06,31,32.9975,0,1,3,2011,3,4,3,0,0.693147181,0.693147181
1,0,1,1,5.74,6.06,33,19.9995,1,7,3,2011,3,5,3,0.693147181,2.079441542,2.197224577
1,0,1,1,5.74,6.06,33,19.9995,1,34,3,2011,3,6,3,0.693147181,3.555348061,3.583518938
1,0,1,1,4.92,4.545,42,27.9993,1,110,3,2011,3,7,3,0.693147181,4.709530201,4.718498871
1,0,1,1,5.74,6.06,39,19.9995,4,216,3,2011,3,8,3,1.609437912,5.379897354,5.398162702
1,0,1,1,6.56,6.82,37,19.0012,10,135,3,2011,3,9,3,2.397895273,4.912654886,4.983606622
1,0,1,1,7.38,9.09,29,12.998,7,49,3,2011,3,10,3,2.079441542,3.912023005,4.043051268
1,0,1,1,8.2,11.365,29,6.0032,10,40,3,2011,3,11,3,2.397895273,3.713572067,3.931825633
1,0,1,1,9.02,11.365,25,8.9981,7,65,3,2011,3,12,3,2.079441542,4.189654742,4.290459441
1,0,1,1,9.02,12.88,25,6.0032,13,67,3,2011,3,13,3,2.63905733,4.219507705,4.394449155
1,0,1,1,9.84,12.88,21,7.0015,18,60,3,2011,3,14,3,2.944438979,4.110873864,4.369447852
1,0,1,1,9.84,14.395,23,0,6,62,3,2011,3,15,3,1.945910149,4.143134726,4.234106505
1,0,1,1,10.66,15.15,23,0,6,65,3,2011,3,16,3,1.945910149,4.189654742,4.276666119
1,0,1,1,10.66,15.15,22,0,17,185,3,2011,3,17,3,2.890371758,5.225746674,5.313205979
1,0,1,1,9.84,10.605,35,22.0028,6,161,3,2011,3,18,3,1.945910149,5.087596335,5.123963979
1,0,1,1,8.2,9.85,40,16.9979,5,101,3,2011,3,19,3,1.791759469,4.624972813,4.672828834
1,0,1,1,8.2,11.365,40,6.0032,1,69,3,2011,3,20,3,0.693147181,4.248495242,4.262679877
1,0,1,1,7.38,10.605,40,7.0015,3,48,3,2011,3,21,3,1.386294361,3.891820298,3.951243719
1,0,1,1,8.2,12.88,40,0,3,50,3,2011,3,22,3,1.386294361,3.931825633,3.988984047
1,0,1,2,7.38,10.605,43,6.0032,0,23,3,2011,3,23,3,0,3.17805383,3.17805383
1,0,1,2,8.2,9.85,55,12.998,0,12,4,2011,3,0,4,0,2.564949357,2.564949357
1,0,1,2,7.38,9.09,64,12.998,0,4,4,2011,3,1,4,0,1.609437912,1.609437912
1,0,1,2,7.38,9.09,64,12.998,0,2,4,2011,3,2,4,0,1.098612289,1.098612289
1,0,1,2,7.38,8.335,74,16.9979,0,1,4,2011,3,3,4,0,0.693147181,0.693147181
1,0,1,2,7.38,9.09,74,12.998,1,0,4,2011,3,4,4,0.693147181,0,0.693147181
1,0,1,2,6.56,9.09,74,8.9981,0,7,4,2011,3,5,4,0,2.079441542,2.079441542
1,0,1,2,6.56,9.85,74,6.0032,1,28,4,2011,3,6,4,0.693147181,3.36729583,3.401197382
1,0,1,1,6.56,9.09,80,8.9981,0,83,4,2011,3,7,4,0,4.430816799,4.430816799
1,0,1,1,7.38,9.85,74,8.9981,6,222,4,2011,3,8,4,1.945910149,5.407171771,5.433722004
1,0,1,1,9.02,11.365,60,8.9981,12,138,4,2011,3,9,4,2.564949357,4.934473933,5.017279837
1,0,1,1,9.84,11.365,60,16.9979,10,56,4,2011,3,10,4,2.397895273,4.043051268,4.204692619
1,0,1,1,11.48,13.635,52,15.0013,16,73,4,2011,3,11,4,2.833213344,4.304065093,4.49980967
1,0,1,1,13.12,15.15,43,11.0014,10,87,4,2011,3,12,4,2.397895273,4.477336814,4.584967479
1,0,1,1,13.94,15.91,42,15.0013,13,74,4,2011,3,13,4,2.63905733,4.317488114,4.477336814
1,0,1,1,14.76,16.665,40,19.0012,30,65,4,2011,3,14,4,3.433987204,4.189654742,4.564348191
1,0,1,1,14.76,16.665,40,19.9995,31,75,4,2011,3,15,4,3.465735903,4.33073334,4.672828834
1,0,1,1,14.76,17.425,46,12.998,17,101,4,2011,3,16,4,2.890371758,4.624972813,4.779123493
1,0,1,2,14.76,16.665,50,16.9979,22,206,4,2011,3,17,4,3.135494216,5.332718793,5.433722004
1,0,1,2,13.94,15.15,53,19.9995,15,172,4,2011,3,18,4,2.772588722,5.153291594,5.236441963
1,0,1,1,13.12,15.15,61,16.9979,5,102,4,2011,3,19,4,1.791759469,4.634728988,4.682131227
1,0,1,2,12.3,14.395,70,12.998,9,78,4,2011,3,20,4,2.302585093,4.369447852,4.477336814
1,0,1,2,12.3,14.395,70,15.0013,6,64,4,2011,3,21,4,1.945910149,4.17438727,4.262679877
1,0,1,1,12.3,14.395,70,12.998,4,40,4,2011,3,22,4,1.609437912,3.713572067,3.80666249
1,0,1,2,12.3,15.15,75,11.0014,6,40,4,2011,3,23,4,1.945910149,3.713572067,3.850147602
1,0,0,2,11.48,14.395,81,7.0015,4,15,5,2011,3,0,5,1.609437912,2.772588722,2.995732274
1,0,0,2,12.3,15.91,81,7.0015,5,20,5,2011,3,1,5,1.791759469,3.044522438,3.258096538
1,0,0,2,12.3,14.395,87,12.998,5,15,5,2011,3,2,5,1.791759469,2.772588722,3.044522438
1,0,0,2,12.3,14.395,87,12.998,0,2,5,2011,3,3,5,0,1.098612289,1.098612289
1,0,0,2,12.3,15.15,93,11.0014,0,1,5,2011,3,4,5,0,0.693147181,0.693147181
1,0,0,2,12.3,15.15,100,8.9981,0,3,5,2011,3,5,5,0,1.386294361,1.386294361
1,0,0,2,12.3,14.395,100,15.0013,1,3,5,2011,3,6,5,0.693147181,1.386294361,1.609437912
1,0,0,2,12.3,13.635,100,19.9995,5,10,5,2011,3,7,5,1.791759469,2.397895273,2.772588722
1,0,0,2,12.3,13.635,100,19.9995,11,34,5,2011,3,8,5,2.48490665,3.555348061,3.828641396
1,0,0,2,13.12,15.15,93,15.0013,15,48,5,2011,3,9,5,2.772588722,3.891820298,4.158883083
1,0,0,2,13.94,16.665,93,12.998,34,69,5,2011,3,10,5,3.555348061,4.248495242,4.644390899
1,0,0,2,16.4,20.455,76,15.0013,43,116,5,2011,3,11,5,3.784189634,4.762173935,5.075173815
1,0,0,2,18.04,21.97,67,16.9979,46,121,5,2011,3,12,5,3.850147602,4.804021045,5.123963979
1,0,0,2,18.86,22.725,67,19.0012,60,130,5,2011,3,13,5,4.110873864,4.875197323,5.252273428
1,0,0,2,19.68,23.485,59,19.0012,80,118,5,2011,3,14,5,4.394449155,4.779123493,5.293304825
1,0,0,2,18.86,22.725,63,19.9995,83,122,5,2011,3,15,5,4.430816799,4.812184355,5.327876169
1,0,0,2,19.68,23.485,59,19.9995,74,130,5,2011,3,16,5,4.317488114,4.875197323,5.323009979
1,0,0,2,19.68,23.485,59,23.9994,60,104,5,2011,3,17,5,4.110873864,4.65396035,5.105945474
1,0,0,2,19.68,23.485,59,22.0028,37,115,5,2011,3,18,5,3.63758616,4.753590191,5.030437921
1,0,0,2,18.86,22.725,67,22.0028,27,62,5,2011,3,19,5,3.33220451,4.143134726,4.49980967
1,0,0,2,18.04,21.97,77,22.0028,12,58,5,2011,3,20,5,2.564949357,4.077537444,4.262679877
1,0,0,2,18.04,21.97,72,22.0028,12,60,5,2011,3,21,5,2.564949357,4.110873864,4.290459441
1,0,0,2,17.22,21.21,77,19.9995,16,47,5,2011,3,22,5,2.833213344,3.871201011,4.158883083
1,0,0,2,18.04,21.97,77,19.9995,10,34,5,2011,3,23,5,2.397895273,3.555348061,3.80666249
1,0,0,2,17.22,21.21,77,23.9994,11,41,6,2011,3,0,6,2.48490665,3.737669618,3.970291914
1,0,0,2,17.22,21.21,77,19.0012,12,27,6,2011,3,1,6,2.564949357,3.33220451,3.688879454
1,0,0,2,16.4,20.455,82,19.0012,5,27,6,2011,3,2,6,1.791759469,3.33220451,3.496507561
1,0,0,2,17.22,21.21,82,19.9995,2,9,6,2011,3,3,6,1.098612289,2.302585093,2.48490665
1,0,0,2,17.22,21.21,88,23.9994,0,3,6,2011,3,4,6,0,1.386294361,1.386294361
1,0,0,2,17.22,21.21,94,23.9994,1,1,6,2011,3,6,6,0.693147181,0.693147181,1.098612289
1,0,0,3,17.22,21.21,100,30.0026,0,5,6,2011,3,7,6,0,1.791759469,1.791759469
1,0,0,2,16.4,20.455,100,19.9995,1,8,6,2011,3,8,6,0.693147181,2.197224577,2.302585093
1,0,0,2,17.22,21.21,100,19.0012,4,18,6,2011,3,9,6,1.609437912,2.944438979,3.135494216
1,0,0,2,17.22,21.21,100,19.9995,4,27,6,2011,3,10,6,1.609437912,3.33220451,3.465735903
1,0,0,2,17.22,21.21,100,15.0013,18,44,6,2011,3,11,6,2.944438979,3.80666249,4.143134726
1,0,0,2,18.86,22.725,94,22.0028,10,69,6,2011,3,12,6,2.397895273,4.248495242,4.382026635
1,0,0,2,18.86,22.725,94,23.9994,22,83,6,2011,3,13,6,3.135494216,4.430816799,4.663439094
1,0,0,3,18.04,21.97,100,15.0013,12,27,6,2011,3,14,6,2.564949357,3.33220451,3.688879454
1,0,0,3,18.04,21.97,100,15.0013,3,4,6,2011,3,15,6,1.386294361,1.609437912,2.079441542
1,0,0,3,14.76,16.665,100,19.0012,3,8,6,2011,3,16,6,1.386294361,2.197224577,2.48490665
1,0,0,3,13.94,15.15,100,19.9995,2,23,6,2011,3,17,6,1.098612289,3.17805383,3.258096538
1,0,0,3,13.12,14.395,100,23.9994,0,23,6,2011,3,18,6,0,3.17805383,3.17805383
1,0,0,3,12.3,12.88,100,32.9975,0,11,6,2011,3,19,6,0,2.48490665,2.48490665
1,0,0,3,11.48,12.12,100,27.9993,3,8,6,2011,3,20,6,1.386294361,2.197224577,2.48490665
1,0,0,3,9.84,9.09,93,40.9973,1,6,6,2011,3,21,6,0.693147181,1.945910149,2.079441542
1,0,0,2,9.02,9.85,100,26.0027,0,10,6,2011,3,22,6,0,2.397895273,2.397895273
1,0,0,2,9.02,9.85,100,27.9993,0,9,6,2011,3,23,6,0,2.302585093,2.302585093
1,0,1,3,8.2,9.09,100,22.0028,0,4,7,2011,3,0,0,0,1.609437912,1.609437912
1,0,1,3,8.2,9.09,100,22.0028,0,2,7,2011,3,1,0,0,1.098612289,1.098612289
1,0,1,1,8.2,7.575,80,39.0007,0,1,7,2011,3,3,0,0,0.693147181,0.693147181
1,0,1,1,8.2,7.575,80,35.0008,1,0,7,2011,3,4,0,0.693147181,0,0.693147181
1,0,1,1,8.2,9.09,75,23.9994,0,1,7,2011,3,5,0,0,0.693147181,0.693147181
1,0,1,1,8.2,9.09,75,26.0027,3,31,7,2011,3,6,0,1.386294361,3.465735903,3.555348061
1,0,1,1,8.2,8.335,75,27.9993,3,88,7,2011,3,7,0,1.386294361,4.48863637,4.521788577
1,0,1,1,8.2,9.09,75,26.0027,11,200,7,2011,3,8,0,2.48490665,5.303304908,5.356586275
1,0,1,1,9.02,9.09,64,31.0009,5,129,7,2011,3,9,0,1.791759469,4.86753445,4.905274778
1,0,1,1,9.84,10.605,60,19.9995,15,43,7,2011,3,10,0,2.772588722,3.784189634,4.077537444
1,0,1,1,10.66,10.605,48,30.0026,19,41,7,2011,3,11,0,2.995732274,3.737669618,4.110873864
1,0,1,1,12.3,13.635,42,27.9993,28,68,7,2011,3,12,0,3.36729583,4.234106505,4.574710979
1,0,1,1,13.12,14.395,36,26.0027,16,54,7,2011,3,13,0,2.833213344,4.007333185,4.262679877
1,0,1,1,13.12,14.395,36,27.9993,21,56,7,2011,3,14,0,3.091042453,4.043051268,4.356708827
1,0,1,1,13.94,15.15,31,26.0027,32,64,7,2011,3,15,0,3.496507561,4.17438727,4.574710979
1,0,1,1,13.94,15.15,31,23.9994,26,96,7,2011,3,16,0,3.295836866,4.574710979,4.812184355
1,0,1,1,13.94,15.15,29,23.9994,27,206,7,2011,3,17,0,3.33220451,5.332718793,5.455321115
1,0,1,1,13.12,15.15,31,15.0013,19,214,7,2011,3,18,0,2.995732274,5.370638028,5.455321115
1,0,1,1,12.3,14.395,33,15.0013,11,134,7,2011,3,19,0,2.48490665,4.905274778,4.983606622
1,0,1,1,12.3,15.15,33,11.0014,5,87,7,2011,3,20,0,1.791759469,4.477336814,4.532599493
1,0,1,1,11.48,13.635,38,15.0013,1,53,7,2011,3,21,0,0.693147181,3.988984047,4.007333185
1,0,1,1,10.66,12.88,48,11.0014,1,34,7,2011,3,22,0,0.693147181,3.555348061,3.583518938
1,0,1,1,11.48,15.91,48,0,0,22,7,2011,3,23,0,0,3.135494216,3.135494216
1,0,1,1,10.66,14.395,48,6.0032,1,9,8,2011,3,0,1,0.693147181,2.302585093,2.397895273
1,0,1,1,9.84,12.12,52,8.9981,0,4,8,2011,3,1,1,0,1.609437912,1.609437912
1,0,1,1,9.84,12.12,52,8.9981,1,0,8,2011,3,2,1,0.693147181,0,0.693147181
1,0,1,1,9.84,12.88,52,6.0032,5,2,8,2011,3,3,1,1.791759469,1.098612289,2.079441542
1,0,1,1,9.02,13.635,64,0,0,2,8,2011,3,4,1,0,1.098612289,1.098612289
1,0,1,1,8.2,11.365,69,7.0015,2,8,8,2011,3,5,1,1.098612289,2.197224577,2.397895273
1,0,1,1,8.2,12.88,59,0,3,42,8,2011,3,6,1,1.386294361,3.761200116,3.828641396
1,0,1,1,7.38,9.85,64,8.9981,9,119,8,2011,3,7,1,2.302585093,4.787491743,4.859812404
1,0,1,1,9.02,11.365,55,12.998,10,247,8,2011,3,8,1,2.397895273,5.513428746,5.552959585
1,0,1,1,10.66,12.88,41,11.0014,11,140,8,2011,3,9,1,2.48490665,4.94875989,5.023880521
1,0,1,2,12.3,14.395,33,12.998,25,46,8,2011,3,10,1,3.258096538,3.850147602,4.276666119
1,0,1,2,14.76,17.425,25,11.0014,26,52,8,2011,3,11,1,3.295836866,3.970291914,4.369447852
1,0,1,2,14.76,18.94,23,0,29,70,8,2011,3,12,1,3.401197382,4.262679877,4.605170186
1,0,1,2,15.58,19.695,25,7.0015,25,73,8,2011,3,13,1,3.258096538,4.304065093,4.59511985
1,0,1,2,15.58,19.695,20,0,16,56,8,2011,3,14,1,2.833213344,4.043051268,4.290459441
1,0,1,2,14.76,18.94,18,0,35,77,8,2011,3,15,1,3.583518938,4.356708827,4.727387819
1,0,1,1,15.58,19.695,27,11.0014,26,82,8,2011,3,16,1,3.295836866,4.418840608,4.691347882
1,0,1,1,14.76,17.425,27,15.0013,39,209,8,2011,3,17,1,3.688879454,5.347107531,5.517452896
1,0,1,1,13.94,16.665,27,12.998,21,214,8,2011,3,18,1,3.091042453,5.370638028,5.463831805
1,0,1,1,13.94,17.425,31,7.0015,9,141,8,2011,3,19,1,2.302585093,4.955827058,5.017279837
1,0,1,1,13.12,16.665,39,6.0032,2,74,8,2011,3,20,1,1.098612289,4.317488114,4.343805422
1,0,1,1,12.3,14.395,49,12.998,7,68,8,2011,3,21,1,2.079441542,4.234106505,4.33073334
1,0,1,1,12.3,14.395,49,15.0013,11,44,8,2011,3,22,1,2.48490665,3.80666249,4.025351691
1,0,1,1,11.48,13.635,61,12.998,3,38,8,2011,3,23,1,1.386294361,3.663561646,3.737669618
1,0,1,1,10.66,14.395,65,6.0032,0,9,9,2011,3,0,2,0,2.302585093,2.302585093
1,0,1,1,10.66,13.635,52,8.9981,0,4,9,2011,3,1,2,0,1.609437912,1.609437912
1,0,1,1,10.66,13.635,52,8.9981,1,1,9,2011,3,2,2,0.693147181,0.693147181,1.098612289
1,0,1,1,9.84,12.88,70,6.0032,1,2,9,2011,3,3,2,0.693147181,1.098612289,1.386294361
1,0,1,1,9.84,12.88,75,7.0015,0,2,9,2011,3,4,2,0,1.098612289,1.098612289
1,0,1,2,9.84,12.12,81,8.9981,1,7,9,2011,3,5,2,0.693147181,2.079441542,2.197224577
1,0,1,2,9.84,12.88,85,7.0015,5,44,9,2011,3,6,2,1.791759469,3.80666249,3.912023005
1,0,1,2,9.84,12.12,87,11.0014,18,123,9,2011,3,7,2,2.944438979,4.820281566,4.955827058
1,0,1,2,9.84,12.12,87,8.9981,11,238,9,2011,3,8,2,2.48490665,5.476463552,5.521460918
1,0,1,2,10.66,12.12,87,16.9979,5,136,9,2011,3,9,2,1.791759469,4.919980926,4.955827058
1,0,1,2,12.3,14.395,75,16.9979,8,49,9,2011,3,10,2,2.197224577,3.912023005,4.060443011
1,0,1,2,13.12,14.395,76,26.0027,15,44,9,2011,3,11,2,2.772588722,3.80666249,4.094344562
1,0,1,2,13.12,15.15,76,16.9979,14,84,9,2011,3,12,2,2.708050201,4.442651256,4.59511985
1,0,1,2,13.12,14.395,76,23.9994,17,82,9,2011,3,13,2,2.890371758,4.418840608,4.605170186
1,0,1,2,13.94,15.15,76,19.9995,10,61,9,2011,3,14,2,2.397895273,4.127134385,4.276666119
1,0,1,2,14.76,16.665,71,19.9995,15,64,9,2011,3,15,2,2.772588722,4.17438727,4.382026635
1,0,1,2,13.94,15.15,76,22.0028,10,102,9,2011,3,16,2,2.397895273,4.634728988,4.727387819
1,0,1,2,13.94,15.15,76,19.9995,18,176,9,2011,3,17,2,2.944438979,5.176149733,5.272999559
1,0,1,2,13.94,15.91,76,16.9979,12,176,9,2011,3,18,2,2.564949357,5.176149733,5.241747015
1,0,1,2,13.94,15.15,76,22.0028,11,123,9,2011,3,19,2,2.48490665,4.820281566,4.905274778
1,0,1,2,13.12,15.91,87,12.998,4,87,9,2011,3,20,2,1.609437912,4.477336814,4.521788577
1,0,1,2,13.12,15.15,93,22.0028,10,52,9,2011,3,21,2,2.397895273,3.970291914,4.143134726
1,0,1,3,13.12,15.91,93,11.0014,4,17,9,2011,3,22,2,1.609437912,2.890371758,3.091042453
